Room_ID,Description,Number_of_Vertices,Shape_Type,Co-ordinates,Room_Length,Room_Width,Room_Height,Door_Width,Door_Height,Door_X_Position,Door_Y_Position,Door_Swing_Clearance,Toilet_Width,Toilet_Depth,Toilet_Height,Toilet_X_Position,Toilet_Y_Position,Toilet_X_End,Toilet_Y_End,Toilet_Rotation,Toilet_Front_Clearance,Toilet_Side_Clearance,Has_Toilet,Sink_Width,Sink_Depth,Sink_Height,Sink_X_Position,Sink_Y_Position,Sink_X_End,Sink_Y_End,Sink_Rotation,Sink_Front_Clearance,Sink_Side_Clearance,Has_Sink,Bathtub_Width,Bathtub_Depth,Bathtub_Height,Bathtub_X_Position,Bathtub_Y_Position,Bathtub_X_End,Bathtub_Y_End,Bathtub_Rotation,Bathtub_Entry_Clearance,Has_Bathtub,Bathtub_Front_Clearance,Bathtub_Side_Clearance
B-014,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",63.761787245411945,61.38797661379435,95.15844797315023,30,84,66,27,30,19,28,15,-7.35821275458806,3.0662229934117873,28,28,270,-9.732023386205654,22.86,1,30,21,33,-12.255774490041116,10.587976613794353,66,21,180,12.961787245411948,22.86,1,0,0,0,0.0,-78.02049849362614,0,0,90,0,1,-91.01202338620566,30
B-057,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
96,0 ;
96,60 ;
60,66 ;
60,60 ;
0,66 ;
0,0""",59.59033737611788,99.49174083017351,88.55714619747461,30,84,27,0,30,19,28,15,0.0,1.7565821073784826,28,58,90,28.371740830173508,22.86,1,30,21,33,-14.0601061947849,0.0,21,30,0,8.790337376117883,22.86,1,36,60,15,-3.4494475792250663,0.0,96,60,0,0,0,-92.80966262388213,30
B-018,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",57.18679701546834,65.78783614034622,102.66986896336459,30,84,33,57,30,19,28,15,0.0,-4.620014997940471,28,49,90,-5.3321638596537895,22.86,1,36,21,33,0.0,5.456306198485324,66,21,90,14.987836140346218,22.86,1,0,0,0,-95.21320298453166,-7.163993031754493,0,0,270,0,1,-86.61216385965379,30
B-011,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",56.755236737829485,60.96227959581986,96.07735266686268,30,84,3,0,30,19,28,15,0.0,-10.015876086590541,57,60,90,-10.157720404180147,22.86,1,30,21,33,5.9552367378294875,-13.583415422634996,30,60,270,10.16227959581986,22.86,1,0,0,0,-95.64476326217053,-6.447947363044188,0,0,270,0,1,-91.43772040418014,30
B-035,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",57.69890801124322,100.22828950601304,93.28225807816415,30,84,69,60,30,19,28,15,0.0,2.689972101072117,63,28,90,29.108289506013037,22.86,1,30,21,33,6.898908011243222,22.435434568267468,102,21,270,49.428289506013044,22.86,1,36,60,15,0.0,-8.661887550877598,36,60,90,24,1,-52.171710493986964,30
B-013,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",59.660983729490056,59.00796804473973,102.2152746215202,30,84,0,3,30,19,28,15,11.25628416337922,0.0,60,58,0,-11.459016270509949,22.86,1,30,21,33,-1.7975671634643602,0.0,60,30,0,8.860983729490059,22.86,1,0,0,0,-92.73901627050995,-15.629011863143065,0,0,270,0,1,-93.39203195526028,30
B-058,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,6 ;
0,66 ;
96,66 ;
96,0 ;
36,0 ;
36,6 ;
0,6""",61.99249641126925,86.40995072990361,88.58863640289763,30,84,39,66,30,19,28,15,0.0,5.756172901543764,96,28,90,15.289950729903609,22.86,1,30,21,33,11.192496411269254,6.3355250587323795,96,66,270,35.609950729903616,22.86,1,36,60,15,-6.8069366665369255,-65.99004927009639,36,66,180,0,1,-90.40750358873075,30
B-019,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",55.04418109331299,65.47146380840378,100.59336252614764,30,84,3,57,30,19,28,15,0.0,-2.6697135676399832,66,49,90,-5.648536191596222,22.86,1,36,21,33,-2.889640387256076,0.0,36,21,0,4.244181093312996,22.86,1,0,0,0,-13.017941665140292,0.0,0,0,0,0,0,-97.355818906687,30
B-004,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",55.75166995988285,62.99139573301687,103.85658271108915,30,84,66,3,30,19,28,15,3.435241395031417,-8.128604266983132,28,28,180,-15.368330040117158,22.86,1,36,21,33,-10.769013959968788,0.0,66,57,0,4.9516699598828495,22.86,1,0,0,0,0.0,-24.845979823778784,0,0,90,0,1,-89.40860426698313,30
B-017,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",52.902993866980204,59.80103910871665,102.1865968712213,30,84,3,0,30,19,28,15,2.3291638325641437,0.0,66,28,0,-18.2170061330198,22.86,1,36,21,33,-7.204611056527167,9.001039108716654,36,57,180,2.1029938669802064,22.86,1,0,0,0,0.0,-39.13473415206189,0,0,90,0,1,-92.59896089128335,30
B-036,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",93.42487497302551,62.54951125034445,96.72122064313642,30,84,60,3,30,19,28,15,31.618108189517702,0.0,28,58,0,22.304874973025505,22.86,1,30,21,33,0.0,4.604548720021104,21,30,90,11.749511250344455,22.86,1,36,60,15,-58.975125026974496,-6.706900733389243,60,102,270,24,1,-89.85048874965555,30
B-047,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",77.01605835456964,97.2438808493711,96.85819993865078,30,84,0,3,30,19,28,15,0.0,15.479727884660345,100,28,90,26.12388084937109,22.86,1,36,21,33,0.0,42.759461757125905,36,72,90,46.4438808493711,22.86,1,36,60,15,0.19183120875649684,0.0,100,72,0,24,1,-75.38394164543037,30
B-002,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",60.47155685087706,69.84003505147727,102.17377351388029,30,84,66,3,30,19,28,15,9.475620630233937,0.0,27,60,0,-10.648443149122947,22.86,1,30,21,33,-3.5983717521431076,19.040035051477275,66,60,180,9.67155685087706,22.86,1,0,0,0,-1.4370967121314406,-82.55996494852273,0,0,180,0,0,-91.92844314912296,30
B-022,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",70.14543252237674,62.21782270477071,105.0862818799233,30,84,57,3,30,19,28,15,15.856790207135152,0.0,48,66,0,-0.9745674776232676,22.86,1,36,21,33,19.34543252237674,-0.21968125873281136,21,36,270,11.417822704770714,22.86,1,0,0,0,-3.6463351428087756,0.0,0,0,0,0,1,-82.25456747762327,30
B-053,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",99.24986573273071,74.29575236723507,99.16690910658713,30,84,3,100,30,19,28,15,28.129865732730707,9.902431462579722,28,28,270,3.175752367235063,22.86,1,36,21,33,14.855582181544342,23.49575236723507,72,100,180,48.449865732730714,22.86,1,36,60,15,0.18701652851634648,0.0,72,60,0,24,1,-53.150134267269294,30
B-058,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,6 ;
0,66 ;
96,66 ;
96,0 ;
36,0 ;
36,6 ;
0,6""",67.16955513878004,86.97079825004477,88.11991134890687,30,84,39,66,30,19,28,15,10.332662459059494,15.850798250044761,96,28,180,-3.950444861219964,22.86,1,30,21,33,-1.8397377355701343,0.0,96,66,0,16.369555138780044,22.86,1,36,60,15,-0.3003407761020226,-65.42920174995524,36,66,180,0,0,-85.23044486121996,30
B-013,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",61.067640832951035,62.13877781859209,90.90784177454044,30,84,0,3,30,19,28,15,11.946378098733511,-8.981222181407915,60,58,180,-10.05235916704897,22.86,1,30,21,33,10.267640832951038,-13.284455173436752,60,30,270,11.338777818592092,22.86,1,0,0,0,-91.33235916704896,-11.281696243760829,0,0,270,0,1,-90.26122218140792,30
B-021,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",69.3464185008105,52.57859900916106,87.86768817166919,30,84,0,3,30,19,28,15,2.994474328539827,-18.541400990838945,28,66,180,-1.773581499189504,22.86,1,36,21,33,-4.0223784546407515,0.0,57,36,0,18.546418500810503,22.86,1,0,0,0,-2.1078759709478305,0.0,0,0,0,0,0,-83.0535814991895,30
B-039,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",105.57164264447032,59.563544755084706,92.26675940712549,30,84,0,3,30,19,28,15,31.110809416376274,0.0,60,58,0,34.45164264447031,22.86,1,30,21,33,54.77164264447032,-10.212369868924966,60,30,270,8.763544755084709,22.86,1,36,60,15,20.875198439108537,0.0,60,102,0,24,0,-46.82835735552969,30
B-055,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""0,0 ;
0,72 ;
87,72 ;
87,36 ;
66,36 ;
66,0 ;
0,0""",77.34240213973884,93.8565947304148,95.80656240339287,30,84,33,72,30,19,28,15,12.238400115649155,22.736594730414794,28,64,180,6.222402139738833,22.86,1,36,21,33,26.54240213973884,14.104856543447626,87,72,270,43.0565947304148,22.86,1,36,66,15,0.8420825679744585,-58.54340526958521,66,36,180,24,0,-75.05759786026117,30
B-051,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",94.80376510469345,73.17066277136784,93.911843172102,30,84,39,0,30,19,28,15,23.018305215434562,2.05066277136784,64,100,180,23.68376510469345,22.86,1,36,21,33,17.957119417760925,0.0,21,36,0,44.00376510469346,22.86,1,36,60,15,17.5361520746065,0.0,36,100,0,24,1,-57.59623489530655,30
B-018,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",54.291811946330824,60.925775289566495,88.82209695740592,30,84,33,57,30,19,28,15,1.0979006690479471,0.0,28,49,0,-16.82818805366918,22.86,1,36,21,33,-4.554297870171415,10.125775289566498,66,21,180,3.4918119463308273,22.86,1,0,0,0,-10.593905901244502,0.0,0,0,0,0,1,-98.10818805366918,30
B-017,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",62.364878352273855,70.68172985715832,104.76646950737674,30,84,3,0,30,19,28,15,8.232494240703156,0.0,66,28,0,-8.755121647726149,22.86,1,36,21,33,-11.155347068669824,0.0,36,57,0,11.564878352273858,22.86,1,0,0,0,0.0,-70.63714332265178,0,0,90,0,0,-81.71827014284169,30
B-012,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",68.79418847387548,60.88722305907545,89.70358765831003,30,84,60,3,30,19,28,15,13.439113952778142,-10.232776940924552,28,58,180,-2.325811526124525,22.86,1,30,21,33,-3.585613952774969,0.0,21,30,0,17.994188473875482,22.86,1,0,0,0,-83.60581152612453,-7.073161085293627,0,0,270,0,1,-91.51277694092455,30
B-010,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
96,0 ;
96,66 ;
36,66 ;
36,60 ;
0,60 ;
0,0""",65.89987495131764,99.02399768201292,92.0665726568325,30,84,39,0,30,19,28,15,5.224517901385317,27.903997682012914,96,57,180,-5.2201250486823625,22.86,1,30,21,33,15.099874951317645,21.25270934372095,96,30,270,48.22399768201292,22.86,1,36,60,15,0.0,-15.721875212683075,36,60,90,0,0,-53.37600231798709,30
B-026,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,36 ;
87,36 ;
87,0 ;
0,0""",38.07689321113704,92.44361146364594,103.40864011446828,30,84,24,0,30,19,28,15,-1.63330842855572,0.0,87,28,0,-33.043106788862964,22.86,1,36,21,33,-12.723106788862957,15.017289349971573,21,36,270,41.64361146364594,22.86,1,0,0,0,-114.32310678886296,6.870820123284875,0,0,270,0,1,-59.95638853635407,30
B-003,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",60.00645121803341,63.00679945766581,94.47545379800702,30,84,33,0,30,19,28,15,2.15389077150882,-8.113200542334198,28,28,180,-11.113548781966593,22.86,1,36,21,33,9.206451218033415,-6.767860469119498,66,57,270,12.20679945766581,22.86,1,0,0,0,-13.005607755491964,-89.3932005423342,0,0,180,0,1,-92.39354878196659,30
B-031,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",84.32725266763936,39.25424476417032,103.53102797298219,30,84,0,24,30,19,28,15,0.0,-25.58482747161825,28,87,90,-31.86575523582968,22.86,1,36,21,33,33.52725266763936,-14.243476700726044,36,21,270,-11.545755235829674,22.86,1,0,0,0,3.169464652184432,-113.14575523582968,0,0,180,0,1,-68.07274733236065,30
B-030,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",86.44949608378958,32.62327164484634,97.66012307513148,30,84,36,24,30,19,28,15,15.329496083789579,-15.223517524684837,28,87,270,-38.496728355153664,22.86,1,36,21,33,3.082507370755031,0.0,36,21,0,35.649496083789586,22.86,1,0,0,0,0.0,-103.00450732137323,0,0,90,0,0,-119.77672835515367,30
B-056,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""21,0 ;
87,0 ;
87,72 ;
0,72 ;
0,36 ;
21,36 ;
21,0""",72.54802947121426,86.47684324334521,99.24972875432302,30,84,24,72,30,19,28,15,0.0,10.998312576794351,87,64,90,15.35684324334521,22.86,1,36,21,33,-0.8241226732080869,35.67684324334522,21,72,180,21.748029471214267,22.86,1,36,66,15,-1.5853291736999582,0.0,87,36,0,24,1,-79.85197052878574,30
B-010,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
96,0 ;
96,66 ;
36,66 ;
36,60 ;
0,60 ;
0,0""",68.26265491087439,87.78941139879588,88.39941773517162,30,84,39,0,30,19,28,15,17.7541958090999,16.669411398795873,96,57,180,-2.857345089125616,22.86,1,30,21,33,-7.332258189345969,0.0,96,30,0,17.46265491087439,22.86,1,36,60,15,-84.13734508912562,0.22793889942558881,36,60,270,0,1,-64.61058860120413,30
B-008,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",67.4486841074064,101.89190960936322,96.65924585662012,30,84,100,3,30,19,28,15,-3.6713158925936114,22.839157885702065,28,28,270,30.77190960936322,22.86,1,36,21,33,0.0,0.18180833067432708,100,72,90,51.09190960936323,22.86,1,36,60,15,0.0,-10.41484868181187,60,72,90,24,0,-50.50809039063678,30
B-028,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,36 ;
87,36 ;
87,0 ;
0,0""",36.16715764446333,82.57717836509781,105.11933546578327,30,84,24,36,30,19,28,15,-11.931747429935257,11.457178365097803,28,28,180,-34.952842355536674,22.86,1,36,21,33,-10.90107826226011,31.77717836509781,87,36,180,-14.632842355536667,22.86,1,0,0,0,-10.80353321977247,-69.8228216349022,0,0,180,0,1,-116.23284235553668,30
B-051,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",95.25756543164721,78.41851069237146,103.81862088964681,30,84,39,0,30,19,28,15,24.137565431647204,2.6413177360520144,64,100,270,7.298510692371451,22.86,1,36,21,33,12.526735015903549,0.0,21,36,0,44.45756543164721,22.86,1,36,60,15,8.91698226853229,-73.98148930762855,36,100,180,24,1,-57.1424345683528,30
B-032,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",85.9074010703225,35.375506357917686,91.38485185197561,30,84,0,33,30,19,28,15,14.787401070322503,-6.966583621490845,28,28,270,-35.74449364208232,22.86,1,36,21,33,0.0,-2.508485422951614,36,87,90,-15.42449364208231,22.86,1,0,0,0,0.0,-55.280745332335854,0,0,90,0,1,-117.02449364208232,30
B-006,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",56.17559971963684,93.41472927991528,97.79728091260868,30,84,3,0,30,19,28,15,0.0,11.063491514532595,59,60,90,22.294729279915273,22.86,1,30,21,33,-12.162715470813378,42.61472927991528,30,60,180,5.3755997196368455,22.86,1,36,60,15,-14.219325313801697,0.0,102,60,0,24,1,-96.22440028036317,30
B-008,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",69.23765105622579,100.3495900950035,103.71420783185995,30,84,100,3,30,19,28,15,-1.8823489437742182,29.0976495022277,28,28,270,29.229590095003502,22.86,1,36,21,33,-2.2571228493245714,49.54959009500351,100,72,180,18.43765105622579,22.86,1,36,60,15,-3.915240726308273,0.0,60,72,0,24,0,-83.16234894377422,30
B-038,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",111.6531566500657,63.89032806781787,92.08933913398278,30,84,0,69,30,19,28,15,0.0,-6.173752018599922,60,64,90,-7.229671932182136,22.86,1,30,21,33,0.0,10.917224540796134,60,102,90,13.090328067817872,22.86,1,36,60,15,0.0,-11.925170724844785,60,36,90,24,1,-88.50967193218213,30
B-009,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""0,0 ;
87,0 ;
87,36 ;
66,36 ;
66,72 ;
0,72 ;
0,0""",77.05946742464018,81.95778102708043,88.64162612668707,30,84,33,0,30,19,28,15,18.25126123705952,10.837781027080425,28,28,180,5.939467424640171,22.86,1,36,21,33,26.259467424640178,2.336545171052389,87,36,270,31.157781027080432,22.86,1,36,60,15,0.6337371426891786,-70.44221897291958,60,72,180,24,1,-75.34053257535983,30
B-021,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",70.9180719557731,53.714617121016516,91.53416957033562,30,84,0,3,30,19,28,15,-0.20192804422690358,2.9739771943728366,28,66,270,-17.405382878983488,22.86,1,36,21,33,-3.973429892830604,0.0,57,36,0,20.118071955773104,22.86,1,0,0,0,0.0,-19.674359290667702,0,0,90,0,1,-98.68538287898349,30
B-035,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",65.10304224893618,111.6779870108569,86.82651200411843,30,84,69,60,30,19,28,15,7.567500665654724,40.55798701085689,63,28,180,-6.016957751063828,22.86,1,30,21,33,0.0,12.843140180262964,102,21,90,60.8779870108569,22.86,1,36,60,15,-87.29695775106383,15.20998595307178,36,60,270,24,1,-40.72201298914311,30
B-030,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",80.98445255429233,33.60411799098986,91.56123807227056,30,84,36,24,30,19,28,15,10.966853703288642,0.0,28,87,0,9.864452554292328,22.86,1,36,21,33,1.3343273324891456,0.0,36,21,0,30.184452554292335,22.86,1,0,0,0,-71.41554744570767,-10.733048422856967,0,0,270,0,1,-118.79588200901014,30
B-055,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""0,0 ;
0,72 ;
87,72 ;
87,36 ;
66,36 ;
66,0 ;
0,0""",65.06411965967507,90.22214736677476,102.97564219012267,30,84,33,72,30,19,28,15,-6.055880340324933,27.217848788898284,28,64,270,19.10214736677476,22.86,1,36,21,33,0.0,34.34184953717032,87,72,90,39.422147366774766,22.86,1,36,66,15,-5.372843883821861,0.0,66,36,0,24,1,-87.33588034032493,30
B-019,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",51.840485525524564,70.72174394258849,88.68873355196916,30,84,3,57,30,19,28,15,0.9566669558079112,-0.3982560574115155,66,49,180,-19.27951447447544,22.86,1,36,21,33,1.0404855255245664,-0.531062853879935,36,21,270,19.921743942588492,22.86,1,0,0,0,-16.499116201954333,-81.67825605741152,0,0,180,0,1,-100.55951447447544,30
B-012,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",62.78176823894974,61.22323191711353,87.6954420863603,30,84,60,3,30,19,28,15,1.7084703135934172,-9.896768082886474,28,58,180,-8.338231761050267,22.86,1,30,21,33,11.98176823894974,-9.203579957172387,21,30,270,10.423231917113533,22.86,1,0,0,0,-89.61823176105027,-12.849722663206853,0,0,270,0,1,-91.17676808288647,30
B-004,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",55.61147505753211,71.24816006057134,104.04972040780784,30,84,66,3,30,19,28,15,0.0,0.10090105450952933,28,28,90,0.12816006057133222,22.86,1,36,21,33,-6.096976115369559,0.0,66,57,0,4.811475057532114,22.86,1,0,0,0,-16.323690328625908,0.0,0,0,0,0,1,-96.78852494246789,30
B-035,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",60.20081057340401,110.46289054920881,90.47983463238458,30,84,69,60,30,19,28,15,-10.919189426595992,20.295531434728666,63,28,270,39.3428905492088,22.86,1,30,21,33,0.0,39.60176536835294,102,21,90,59.66289054920881,22.86,1,36,60,15,-92.19918942659599,13.398379355687268,36,60,270,24,1,-41.9371094507912,30
B-045,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",111.16713261547105,63.2508350479242,99.32849249664218,30,84,27,102,30,19,28,15,0.0,-2.021800691366245,28,63,90,-7.869164952075806,22.86,1,30,21,33,0.0,10.603999047923615,21,102,90,12.450835047924201,22.86,1,36,60,15,-41.23286738452896,-4.079956591296972,60,36,270,24,1,-89.14916495207581,30
B-011,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",55.25241578726092,69.22295109347793,95.72381627085029,30,84,3,0,30,19,28,15,-15.867584212739082,2.4479659800603613,57,60,270,-1.8970489065220733,22.86,1,30,21,33,-9.461769508991058,0.0,30,60,0,4.452415787260925,22.86,1,0,0,0,-97.14758421273908,-6.709568339896692,0,0,270,0,1,-83.17704890652207,30
B-020,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",64.64146201320939,51.35678022173628,90.56501983732055,30,84,0,33,30,19,28,15,8.555299029026795,0.0,28,28,0,-6.478537986790613,22.86,1,36,21,33,0.0,0.5436721604925603,57,66,90,0.5567802217362825,22.86,1,0,0,0,0.0,-34.69153943653498,0,0,90,0,1,-101.04321977826373,30
B-051,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",103.27839694451279,65.22496547177245,90.13928323519647,30,84,39,0,30,19,28,15,6.186596086740547,-5.895034528227555,64,100,180,32.15839694451279,22.86,1,36,21,33,0.0,8.15885415605881,21,36,90,14.424965471772452,22.86,1,36,60,15,2.056599848046795,0.0,36,100,0,24,1,-49.12160305548721,30
B-021,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",63.38318282591917,60.150244933017206,88.65393412249874,30,84,0,3,30,19,28,15,0.0,-7.315479623249453,28,66,90,-10.969755066982799,22.86,1,36,21,33,0.0,6.942222577168795,57,36,90,9.350244933017208,22.86,1,0,0,0,0.0,-63.48503561204391,0,0,90,0,1,-92.2497550669828,30
B-053,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",94.74378695574191,78.02386459028565,101.17737528179119,30,84,3,100,30,19,28,15,25.332349838304157,0.0,28,28,0,23.623786955741906,22.86,1,36,21,33,0.6772693174540836,0.0,72,100,0,43.94378695574191,22.86,1,36,60,15,2.8646998431003095,-74.37613540971435,72,60,180,24,0,-57.656213044258095,30
B-019,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",58.44862622548307,64.7894254900018,98.83729205428975,30,84,3,57,30,19,28,15,-12.671373774516937,5.6360421719586125,66,49,270,-6.3305745099982005,22.86,1,36,21,33,0.0,7.797571343570103,36,21,90,13.989425490001807,22.86,1,0,0,0,-93.95137377451694,-0.3869154609347168,0,0,270,0,1,-87.6105745099982,30
B-056,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""21,0 ;
87,0 ;
87,72 ;
0,72 ;
0,36 ;
21,36 ;
21,0""",74.62391909632618,95.55239741941595,87.21365052253032,30,84,24,72,30,19,28,15,0.0,5.096750286080063,87,64,90,24.43239741941595,22.86,1,36,21,33,23.82391909632618,13.227705506461954,21,72,270,44.752397419415956,22.86,1,36,66,15,0.0,-34.73111566977442,87,36,90,24,1,-56.84760258058405,30
B-026,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,36 ;
87,36 ;
87,0 ;
0,0""",35.06041193229914,79.90804892951682,100.49322553751898,30,84,24,0,30,19,28,15,-36.059588067700865,26.023038210145838,87,28,270,8.788048929516819,22.86,1,36,21,33,0.0,1.9017228594447222,21,36,90,29.108048929516826,22.86,1,0,0,0,-117.33958806770087,0.6604543253206538,0,0,270,0,0,-72.49195107048318,30
B-030,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",94.33164061841725,34.260918777999024,97.43698627911948,30,84,36,24,30,19,28,15,0.0,-7.922543343928981,28,87,90,-36.85908122200098,22.86,1,36,21,33,10.981992493093713,-16.539081222000974,36,21,180,43.531640618417256,22.86,1,0,0,0,5.434184731685265,0.0,0,0,0,0,1,-58.06835938158275,30
B-040,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",58.34345627749799,95.1314124184959,93.44254258305483,30,84,102,3,30,19,28,15,1.356692127043505,24.011412418495894,63,60,180,-12.776543722502012,22.86,1,30,21,33,0.0,15.538442306337103,102,60,90,44.3314124184959,22.86,1,36,60,15,0.0,-48.642389358291034,36,60,90,24,1,-57.26858758150411,30
B-056,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""21,0 ;
87,0 ;
87,72 ;
0,72 ;
0,36 ;
21,36 ;
21,0""",71.92767514698073,87.51774406218443,86.62642991586621,30,84,24,72,30,19,28,15,0.8076751469807277,15.305890043967931,87,64,270,16.39774406218443,22.86,1,36,21,33,-3.7687047825718576,0.0,21,72,0,21.127675146980735,22.86,1,36,66,15,-2.7654085539353925,0.0,87,36,0,24,1,-80.47232485301927,30
